Provider,Model,Prompt Tokens,Generation Tokens,Stream,Temperature,Logprobs,Concurrency,Time To First Token,Latency Per Token,Num Tokens,Total Latency,Num Requests,Qps,P50 Time To First Token,P90 Time To First Token,P99 Time To First Token,P99.9 Time To First Token,P50 Total Latency,P90 Total Latency,P99 Total Latency,P99.9 Total Latency,P50 Latency Per Token,P90 Latency Per Token,P99 Latency Per Token,P99.9 Latency Per Token
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,QPS 10.0 constant,462.90454290982626,32.475913835444366,129.00185528756958,4652.320759977838,539,10.741909552358415,440.0,490.0,1000.0,1100.0,4600.0,4800.0,5600.0,5600.0,32,34,38,38
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,QPS 12.0 constant,531.304574028825,36.10533876851981,128.9906103286385,5188.4352011829815,639,13.270820756929089,450.0,750.0,1400.0,1500.0,4900.0,5900.0,6800.0,6900.0,35,41,46,47
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,QPS 14.0 constant,511.8732758191969,39.94543303450055,129.00672947510094,5665.077768999947,743,15.569968037869526,460.0,610.0,1500.0,1600.0,5300.0,6600.0,7900.0,8000.0,38,48,53,53
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,QPS 16.0 constant,530.764328073077,45.27697654830634,129.0072202166065,6371.617274136544,831,17.675547205925636,480.0,650.0,1600.0,1800.0,6000.0,7500.0,8700.0,8800.0,43,54,58,58
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,QPS 18.0 constant,450.3451319427393,58.537241832838944,129.00327153762268,8001.825396163362,917,19.864445223422695,320.0,730.0,1800.0,1900.0,7700.0,9000.0,10000.0,10000.0,57,64,65,66
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,QPS 20.0 constant,876.6095376662618,71.17693481313447,128.99115044247787,10057.763270974137,904,20.683118507929485,660.0,1800.0,2300.0,2500.0,10000.0,11000.0,11000.0,11000.0,72,74,78,80
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 0.125 constant,395.0900915777311,22.409830426494047,129.0,3285.9582165954635,5,0.1244021728381985,390.0,410.0,410.0,410.0,3200.0,3500.0,3500.0,3500.0,22,24,24,24
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 0.5 constant,398.8369183005908,22.70274957761082,129.0,3327.4916138123863,26,0.5158411946773762,400.0,410.0,410.0,410.0,3300.0,3300.0,3400.0,3400.0,23,23,23,23
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 1.0 constant,408.189290177284,23.36154241609716,129.0185185185185,3422.2594105241888,54,1.05272478349804,400.0,420.0,490.0,490.0,3400.0,3400.0,3600.0,3600.0,23,23,24,24
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 2.0 constant,415.5185546495294,24.655882899791003,129.0,3596.1239407770336,109,2.1087679353604902,400.0,430.0,590.0,610.0,3600.0,3600.0,3800.0,3900.0,25,25,26,26
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 4.0 constant,447.13381621106805,27.601909867981803,128.91705069124424,4005.390860555556,217,4.306434769931585,430.0,490.0,870.0,910.0,3900.0,4200.0,4800.0,4800.0,27,29,32,32
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 6.0 constant,469.5717983563583,32.28300689401143,129.00943396226415,4634.326359154598,318,6.507245023625286,430.0,480.0,1200.0,1300.0,4500.0,4900.0,5800.0,5800.0,32,34,38,39
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 8.0 constant,505.3434017615313,37.98397260087136,129.00236966824644,5405.325884201677,422,8.821157689767645,440.0,530.0,1500.0,1700.0,5200.0,5800.0,7200.0,7300.0,37,41,47,48
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 10.0 constant,523.6053423128933,44.438539529209685,129.03238095238095,6257.665239945719,525,10.957915279740025,460.0,570.0,1600.0,1700.0,6000.0,6800.0,8300.0,8400.0,43,48,55,55
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 12.0 constant,599.9090482110048,58.04320054431254,129.0212765957447,8088.621697746028,611,13.35564818580471,490.0,930.0,2000.0,2100.0,7400.0,9900.0,11000.0,11000.0,54,69,72,72
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 14.0 constant,1054.1050090257654,101.99734264318381,129.0,14211.578422838746,615,14.324258275205116,930.0,1700.0,2400.0,2600.0,14000.0,15000.0,15000.0,15000.0,100.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 16.0 constant,1433.5206742825549,102.20735484702163,128.99025974025975,14617.146021033363,616,14.287612193001104,1300.0,2600.0,3000.0,3100.0,15000.0,15000.0,16000.0,16000.0,100.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 18.0 constant,1621.4237490689716,101.58863441418663,129.0081300813008,14727.129711067437,615,14.25399424245156,1400.0,3100.0,3500.0,3600.0,14000.0,16000.0,16000.0,16000.0,100.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,QPS 20.0 constant,1729.9781302985587,100.99216057684916,128.9452495974235,14750.983756437681,621,14.397893321578266,1300.0,4000.0,4700.0,4900.0,14000.0,17000.0,17000.0,17000.0,100,110.0,110.0,130.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 0.125 constant,445.7039752509445,22.15934011601489,129.0,3304.2588502168655,5,0.12529328347687235,440.0,460.0,460.0,460.0,3300.0,3300.0,3300.0,3300.0,22,22,22,22
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 0.5 constant,462.5135335775737,23.21464089501196,128.96153846153845,3456.3067211912803,26,0.5323177808348648,460.0,470.0,520.0,520.0,3400.0,3500.0,3600.0,3600.0,23,23,24,24
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 1.0 constant,483.18855584827514,24.803926369113324,129.0566037735849,3684.2651910737227,53,1.1039485655516643,460.0,480.0,770.0,770.0,3600.0,3800.0,4100.0,4100.0,25,26,27,27
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 2.0 constant,520.8889825158604,27.77978608440316,129.00934579439252,4104.730603635468,107,2.231580168178872,470.0,570.0,1100.0,1200.0,4000.0,4400.0,5100.0,5100.0,27,30,33,33
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 4.0 constant,614.143399252259,38.684234388292865,129.0281690140845,5605.398623236158,213,4.6092099778462625,490.0,990.0,2000.0,2100.0,5200.0,7400.0,8000.0,8100.0,37,46,51,52
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 6.0 constant,807.4246943813398,56.919258000593246,128.99675324675326,8149.790231309689,308,7.157160054108391,540.0,1900.0,3000.0,3100.0,7200.0,11000.0,12000.0,13000.0,52,73,76,77
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 8.0 constant,3107.6149931840755,102.91456074655115,128.9406528189911,16376.340461416772,337,8.37137092497081,3100.0,3800.0,4300.0,4400.0,16000.0,17000.0,17000.0,18000.0,100,100,110.0,120.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 10.0 constant,6825.635754128874,103.41316429645437,129.02923976608187,20168.84716031072,342,8.322190061155263,6900.0,10000.0,11000.0,11000.0,20000.0,24000.0,24000.0,24000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 12.0 constant,10549.946763352908,101.90485021018353,129.01492537313433,23697.04531492464,335,8.45132495452567,11000.0,16000.0,17000.0,17000.0,24000.0,29000.0,30000.0,30000.0,100.0,100.0,100.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 14.0 constant,11398.297479466368,102.34669205144971,128.9971098265896,24600.699134669976,346,8.394442477181164,12000.0,18000.0,20000.0,20000.0,25000.0,32000.0,34000.0,34000.0,100,100,100,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 16.0 constant,13166.378885056813,103.24977721999944,128.96511627906978,26481.73382125901,344,8.337826805173252,13000.0,22000.0,23000.0,23000.0,27000.0,35000.0,36000.0,36000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 18.0 constant,14461.752051615347,101.62652083530644,129.01183431952663,27572.62654772673,338,8.427627967356482,16000.0,23000.0,24000.0,24000.0,29000.0,36000.0,37000.0,37000.0,100,100,100,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,QPS 20.0 constant,14778.320041670166,102.62264231346595,129.0058651026393,28017.086923391063,341,8.382906591019347,16000.0,23000.0,25000.0,25000.0,29000.0,36000.0,38000.0,38000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 0.125 constant,532.329683448188,22.320204199645524,129.0,3411.6360252024606,5,0.12501623692394837,530.0,540.0,540.0,540.0,3400.0,3400.0,3400.0,3400.0,22,22,22,22
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 0.5 constant,568.6114440367629,24.078690157957503,129.0,3674.7624744132804,26,0.5451481544092766,550.0,630.0,840.0,840.0,3600.0,3700.0,4000.0,4000.0,24,24,25,25
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 1.0 constant,585.6924355732945,27.06326262508922,129.0188679245283,4077.3548930861443,53,1.1007578299233203,550.0,600.0,1200.0,1200.0,4000.0,4200.0,4900.0,4900.0,27,28,31,31
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 2.0 constant,688.1730271270499,36.91283402443416,129.00943396226415,5450.257575446915,106,2.3037695731655967,570.0,1100.0,2100.0,2200.0,5100.0,7300.0,7900.0,7900.0,35,44,50,50
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 4.0 constant,2395.210410693018,97.87272464627786,129.01604278074868,15022.410608074792,187,4.734409856377618,2300.0,4100.0,4800.0,4900.0,16000.0,17000.0,18000.0,18000.0,100,100,100,100
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 6.0 constant,9015.026326920415,101.89781316918624,129.0,22159.841925942063,183,4.492764114043043,9200.0,14000.0,15000.0,15000.0,23000.0,27000.0,28000.0,28000.0,100,100,100,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 8.0 constant,12778.000250709458,101.53602507181466,129.0,25876.048876386478,182,4.4974219090243786,13000.0,20000.0,22000.0,22000.0,26000.0,34000.0,35000.0,36000.0,100,100,100,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 10.0 constant,15188.3249948399,103.48752721428215,128.96629213483146,28534.644564839335,178,4.432389898078487,16000.0,25000.0,27000.0,27000.0,29000.0,38000.0,40000.0,40000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 12.0 constant,16402.59753494828,103.09689240316149,129.0,29701.976013507734,179,4.427320846292071,17000.0,27000.0,30000.0,30000.0,31000.0,41000.0,43000.0,44000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 14.0 constant,17472.25400920088,102.56898656209398,128.99447513812154,30703.102695194164,181,4.460315176426822,18000.0,30000.0,32000.0,32000.0,32000.0,43000.0,46000.0,46000.0,100,100,100,100
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 16.0 constant,18098.950663578144,103.1964421073519,129.05747126436782,31416.691907110155,174,4.433675543544803,19000.0,31000.0,34000.0,34000.0,32000.0,45000.0,47000.0,48000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 18.0 constant,18526.25230926658,102.53534304139119,129.0,31753.205194868173,180,4.458112457957559,20000.0,32000.0,35000.0,35000.0,33000.0,46000.0,48000.0,49000.0,100,100,100,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,QPS 20.0 constant,18893.000239957717,102.7670850661755,129.01117318435755,32151.05194532164,179,4.462657746182669,20000.0,33000.0,36000.0,36000.0,33000.0,46000.0,49000.0,49000.0,100,100,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 0.125 constant,874.1225166246295,22.496888760619477,129.2,3780.695391423069,5,0.13274448930338628,870.0,900.0,900.0,900.0,3800.0,3800.0,3800.0,3800.0,23,23,23,23
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 0.5 constant,1059.172927804936,27.699536983657914,129.0,4632.413198696808,26,0.6322401700313142,900.0,1600.0,2300.0,2300.0,4200.0,6300.0,6500.0,6500.0,26,35,38,38
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 1.0 constant,1330.2176274233857,39.71717335357255,129.03846153846155,6454.68609217026,52,1.325434553846221,930.0,2700.0,3900.0,3900.0,5300.0,9800.0,11000.0,11000.0,34,57,63,63
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 2.0 constant,5995.290584336153,103.61452064961324,129.0126582278481,19362.855472044925,79,2.276118579651792,6200.0,7900.0,8400.0,8400.0,20000.0,21000.0,22000.0,22000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 4.0 constant,14912.236333900812,104.54282693124603,128.97435897435898,28395.511294321084,78,2.254907077015508,17000.0,24000.0,25000.0,25000.0,31000.0,37000.0,39000.0,39000.0,110.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 6.0 constant,17094.22116024563,105.14541781267825,129.01282051282053,30659.22242902273,78,2.2496011540200858,17000.0,30000.0,32000.0,32000.0,31000.0,44000.0,46000.0,46000.0,110.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 8.0 constant,17081.22110488689,103.3509626822095,129.0632911392405,30419.946638180558,79,2.278762067844675,17000.0,31000.0,34000.0,34000.0,30000.0,45000.0,48000.0,48000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 10.0 constant,17535.23791052062,103.48274920247925,129.0493827160494,30889.081754139625,81,2.2689275919789433,17000.0,31000.0,35000.0,35000.0,31000.0,45000.0,49000.0,49000.0,100,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 12.0 constant,15535.33926252941,105.0040288071966,129.0,29080.804523280156,70,2.2425663622026923,16000.0,28000.0,31000.0,31000.0,29000.0,42000.0,44000.0,44000.0,110.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 14.0 constant,15935.884295818461,104.8354372931685,129.01408450704224,29461.02880453363,71,2.257289403808813,16000.0,28000.0,31000.0,31000.0,29000.0,42000.0,45000.0,45000.0,110.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 16.0 constant,16817.17663541387,104.95382905129541,128.97368421052633,30353.507085052308,76,2.2567917308224854,17000.0,30000.0,33000.0,33000.0,31000.0,44000.0,47000.0,47000.0,110.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 18.0 constant,16713.75129229666,105.34818612354852,129.02702702702703,30306.48705744927,74,2.2504478386072324,17000.0,30000.0,33000.0,33000.0,31000.0,43000.0,47000.0,47000.0,110.0,110.0,110.0,110.0
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,QPS 20.0 constant,16595.432258760986,102.65119144321768,128.96052631578948,29833.28693312452,76,2.307423077954019,17000.0,30000.0,33000.0,33000.0,30000.0,43000.0,46000.0,46000.0,100,100,110.0,110.0
